# HEADER0:1281
# HEADER1:1792
# HEADER2:513
# HEADER3:770
# HEADER4:32772
45637986 16383 0
45871656 10957 0
45919379 16383 0
46128060 16383 0
46196932 10386 0
46443024 10964 0
46474842 13844 0
46515051 10959 0
46676875 10977 0
46739722 16383 0
46793089 16383 0
46847565 13522 0
46914105 16383 0
46979948 13841 0
46984652 10996 0
47128090 13623 0
47239726 16383 0
47501016 16383 0
47551576 10955 0
47821583 16383 0
47882006 10957 0
48035399 14512 0
48074163 0 0
48074348 0 0
48077123 10979 0
48177809 13266 0
48511983 16383 0
48560498 16383 0
48857652 11439 0
49237310 16383 0
49299001 10950 0
49325655 10956 0
49334753 12524 0
49568656 11944 0
49722763 16383 0
49748590 16383 0
49879854 14049 0
50209228 10637 0
50439055 16383 0
50552044 14830 0
50651828 14073 0
50675553 16383 0
50722408 16383 0
50761854 16383 0
50987279 15458 0
51226549 10953 0
51291541 16383 0
51342328 16383 0
51919877 10976 0
52278586 16383 0
52367521 9854 0
52378803 10963 0
52770175 16383 0
52855564 16383 0
52964945 10983 0
53298943 10972 0
53369618 16383 0
53451733 16383 0
53484089 11844 0
53737722 10949 0
53799813 16383 0
54058025 11114 0
54172813 16383 0
54281032 16383 0
54563682 11008 0
54573512 16383 0
54788639 10832 0
55047834 16383 0
55229316 10939 0
55245849 10936 0
55384399 16383 0
55502885 16383 0
55512283 10953 0
55615208 16383 0
55711659 16383 0
55962777 16383 0
56088012 16383 0
56460171 12272 0
56488178 10981 0
56597965 15324 0
56619637 10974 0
56748186 16383 0
56758331 12168 0
57161753 16383 0
57566557 16383 0
57889184 16383 0
58110425 16383 0
58158944 16383 0
58508162 16383 0
58743434 14841 0
58821299 16383 0
58832708 10954 0
58969606 16383 0
59121350 15915 0
59150147 16383 0
59158249 12961 0
59223608 16383 0
59231542 16383 0
59377040 10961 0
59414572 12894 0
59566191 16383 0
59578564 10946 0
59647769 16383 0
59667926 16383 0
59770958 16383 0
59838132 10938 0
60017938 16383 0
60057983 10146 0
60253327 15198 0
60296136 10902 0
60653668 10392 0
60740037 16383 0
60831720 16383 0
60866519 16383 0
60894566 16383 0
60999251 10960 0
61014497 16383 0
61096450 16383 0
61213565 9533 0
61224293 15858 0
61239420 16383 0
61418889 16383 0
61450750 13988 0
61848201 16383 0
62166916 16383 0
62425667 10631 0
62442368 10993 0
62577234 16383 0
62808109 16086 0
62872135 16383 0
62974249 16383 0
63068279 14232 0
63693803 12148 0
64061985 8462 0
64330183 10919 0
64429458 16383 0
64650278 10974 0
64706335 16383 0
65004497 11159 0
65114149 16383 0
65144684 16383 0
65468303 16383 0
65522973 10908 0
65960336 16383 0
65973598 15984 0
66015550 13008 0
66192538 10962 0
66364293 16383 0
66763107 11903 0
66867723 16383 0
67386907 16383 0
67584767 10970 0
67599973 16383 0
67633094 16383 0
67669539 10948 0
67913821 10932 0
68002267 16383 0
68064635 16383 0
68107035 14090 0
68120637 16383 0
68406101 16383 0
68665053 16383 0
